shock_event,shock_node,shock_date,target_node,target_country,observation_date,months_after_shock,shock_yoy_change,shock_value,shock_expected,shock_dev_abs,shock_dev_pct,shock_dev_z,shock_dev_abs_weighted,shock_resid_std,shock_yoy_actual,shock_yoy_expected,shock_yoy_dev,shock_logyoy_actual,shock_logyoy_expected,shock_logyoy_dev,export_baseline,export_observed,yoy_change,prop_expected,prop_dev_abs,prop_dev_pct,prop_dev_z,prop_resid_std,prop_yoy_actual,prop_yoy_expected,prop_yoy_dev,prop_logyoy_actual,prop_logyoy_expected,prop_logyoy_dev,icio_edge_value,is_domestic,supplier_hhi,shocked_supplier_share,target_log_gdp_per_capita,target_gdp_growth,target_inflation,target_unemployment_rate
2011_japan_earthquake,JPN_C29,2011-03,JPN_C29,JPN,2012-01,10,-0.01212058862885613,-153.56119791666788,12669.450520833334,-153.56119791666788,-0.01212058862885613,,-153.56119791666788,0.0,-0.01212058862885613,0.0,-0.01212058862885613,-0.012193673612255651,0.0,-0.012193673612255651,11241374620.390001,13447972068.41,0.1962924929143091,15740870520.386,-2292898451.976,-0.14566528890549396,,0.0,0.06081256695858044,0.0,0.06081256695858044,0.05903518705517641,0.0,0.05903518705517641,150190.671875,True,0.20513499587818707,0.4214977428866522,10.713732116746254,4.09791791943181,-1.88074195006213,5.102
2011_japan_earthquake,JPN_C29,2011-03,JPN_C29,JPN,2012-02,11,-0.01212058862885613,-153.56119791666788,12669.450520833334,-153.56119791666788,-0.01212058862885613,,-153.56119791666788,0.0,-0.01212058862885613,0.0,-0.01212058862885613,-0.012193673612255651,0.0,-0.012193673612255651,12984541314.973001,17171437072.847,0.3224523420820356,15740870520.386,1430566552.4610004,0.0908823022594763,,0.0,0.0908823022594763,0.0,0.0908823022594763,0.08698682042068029,0.0,0.08698682042068029,150190.671875,True,0.20513499587818707,0.4214977428866522,10.713732116746254,4.09791791943181,-1.88074195006213,5.102
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-03,0,0.1918588930262852,460391797.61580604,3844652464.0,1026176556.0,0.26691009541402333,,602545279.2037708,0.0,0.1918588930262852,0.0,0.1918588930262852,0.17551418326284818,0.0,0.17551418326284818,11061939287.0,13940460458.0,0.26021849300717464,10816296544.0,3124163914.0,0.2888385965835073,,0.0,0.26021849300717464,0.0,0.26021849300717464,0.23128511305998956,0.0,0.23128511305998956,7684.94287109375,False,0.08932587709177556,0.021517489537109222,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-04,1,-0.3642335597660213,-739356270.4285493,3844652464.0,-1646773351.0,-0.4283282732106004,,-966944238.5542321,0.0,-0.3642335597660213,0.0,-0.3642335597660213,-0.4529240152591143,0.0,-0.4529240152591143,10650365373.0,12523754614.0,0.1758990584256644,10816296544.0,1707458070.0,0.15785976864208282,,0.0,0.1758990584256644,0.0,0.1758990584256644,0.16203301110633106,0.0,0.16203301110633106,7684.94287109375,False,0.08932587709177556,0.021517489537109222,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-05,2,-0.4127756698933908,-841085278.2082642,3844652464.0,-1806848597.0,-0.469964090101435,,-1060936430.4735749,0.0,-0.4127756698933908,0.0,-0.4127756698933908,-0.5323483682323804,0.0,-0.5323483682323804,10776034810.0,12715418495.0,0.17997192095187747,10816296544.0,1899121951.0,0.17557968601124183,,0.0,0.17997192095187747,0.0,0.17997192095187747,0.16549064237680255,0.0,0.16549064237680255,7684.94287109375,False,0.08932587709177556,0.021517489537109222,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-06,3,-0.3174811478339236,-782595912.1905457,3844652464.0,-979374991.0,-0.2547369366075425,,-575064567.5414218,0.0,-0.3174811478339236,0.0,-0.3174811478339236,-0.3819651299723468,0.0,-0.3819651299723468,10799940009.0,12380200654.0,0.14632124286645193,10816296544.0,1563904110.0,0.1445877619606802,,0.0,0.14632124286645193,0.0,0.14632124286645193,0.1365578956367557,0.0,0.1365578956367557,7684.94287109375,False,0.08932587709177556,0.021517489537109222,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-07,4,-0.02673648236176792,-63788201.089662395,3844652464.0,109914477.0,0.028588923974065605,,64539039.45209741,0.0,-0.02673648236176792,0.0,-0.02673648236176792,-0.027100403407640528,0.0,-0.027100403407640528,8778806945.0,11261143485.0,0.2827646803890389,10816296544.0,444846941.0,0.041127472715859,,0.0,0.2827646803890389,0.0,0.2827646803890389,0.24901765521555674,0.0,0.24901765521555674,7684.94287109375,False,0.08932587709177556,0.021517489537109222,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-08,5,0.1322198626137578,334474725.7286579,3844652464.0,1033212513.0,0.2687401586163238,,606676617.6661851,0.0,0.1322198626137578,0.0,0.1322198626137578,0.12418018581848145,0.0,0.12418018581848145,10707354999.0,12822762722.0,0.19756585292983803,10816296544.0,2006466178.0,0.185503991115427,,0.0,0.19756585292983803,0.0,0.19756585292983803,0.18029104078373592,0.0,0.18029104078373592,7684.94287109375,False,0.08932587709177556,0.021517489537109222,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-03,0,0.11910809427867586,174914735.7490632,1585852004.0,865314267.0,0.5456462928554586,,580173985.5264719,0.0,0.11910809427867586,0.0,0.11910809427867586,0.11253202361373482,0.0,0.11253202361373482,4853471294.0,7548074204.0,0.5551908617098745,4431386115.0,3116688089.0,0.7033212652019153,,0.0,0.5551908617098745,0.0,0.5551908617098745,0.4415982786750625,0.0,0.4415982786750625,3854.80810546875,False,0.14203454978111069,0.00794070383926925,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-04,1,-0.21226692624369808,-262019936.51255628,1585852004.0,-135589232.0,-0.08549929732282888,,-90909566.75964922,0.0,-0.21226692624369808,0.0,-0.21226692624369808,-0.23859598525081083,0.0,-0.23859598525081083,5365551767.0,7745080412.0,0.4434825621541711,4431386115.0,3313694297.0,0.7477782822361893,,0.0,0.4434825621541711,0.0,0.4434825621541711,0.3670586397371949,0.0,0.3670586397371949,3854.80810546875,False,0.14203454978111069,0.00794070383926925,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-05,2,-0.12119191242501949,-119027734.53693178,1585852004.0,-298538910.0,-0.18825143156296695,,-200163704.5115641,0.0,-0.12119191242501949,0.0,-0.12119191242501949,-0.12918873544425935,0.0,-0.12918873544425935,5820057537.0,7493523252.0,0.28753422184595834,4431386115.0,3062137137.0,0.6910111323034643,,0.0,0.28753422184595834,0.0,0.28753422184595834,0.2527289332386715,0.0,0.2527289332386715,3854.80810546875,False,0.14203454978111069,0.00794070383926925,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-06,3,-0.023396709397738753,-26972881.777031235,1585852004.0,93363224.0,0.05887259578101211,,62597966.814386,0.0,-0.023396709397738753,0.0,-0.023396709397738753,-0.023674757898991317,0.0,-0.023674757898991317,6223336828.0,7594672813.0,0.22035381064866894,4431386115.0,3163286698.0,0.7138368483153493,,0.0,0.22035381064866894,0.0,0.22035381064866894,0.19914082540016764,0.0,0.19914082540016764,3854.80810546875,False,0.14203454978111069,0.00794070383926925,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-07,4,0.019015893255124594,23491667.295667075,1585852004.0,291707376.0,0.18394363109812611,,195583312.78662378,0.0,0.019015893255124594,0.0,0.019015893255124594,0.0188373510225901,0.0,0.0188373510225901,6357078274.0,7964007947.0,0.25277802218862533,4431386115.0,3532621832.0,0.7971821322547967,,0.0,0.25277802218862533,0.0,0.25277802218862533,0.22536350311589715,0.0,0.22536350311589715,3854.80810546875,False,0.14203454978111069,0.00794070383926925,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-03,0,0.1918588930262852,105005559.62969993,3844652464.0,1026176556.0,0.26691009541402333,,137427739.96556875,0.0,0.1918588930262852,0.0,0.1918588930262852,0.17551418326284818,0.0,0.17551418326284818,110230750991.0,131010674491.0,0.18851294501020516,109745138312.0,21265536179.0,0.19377201128074698,,0.0,0.18851294501020516,0.0,0.18851294501020516,0.17270289964646324,0.0,0.17270289964646324,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-04,1,-0.3642335597660213,-168631412.0801621,3844652464.0,-1646773351.0,-0.4283282732106004,,-220539378.47266147,0.0,-0.3642335597660213,0.0,-0.3642335597660213,-0.4529240152591143,0.0,-0.4529240152591143,102137719916.0,123752794272.0,0.2116267562441833,109745138312.0,14007655960.0,0.12763805463688904,,0.0,0.2116267562441833,0.0,0.2116267562441833,0.19196388332271397,0.0,0.19196388332271397,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-05,2,-0.4127756698933908,-191833631.2504463,3844652464.0,-1806848597.0,-0.469964090101435,,-241976994.79081523,0.0,-0.4127756698933908,0.0,-0.4127756698933908,-0.5323483682323804,0.0,-0.5323483682323804,105311563308.0,123812686212.0,0.1756798809442283,109745138312.0,14067547900.0,0.1281837912492001,,0.0,0.1756798809442283,0.0,0.1756798809442283,0.1618466023376861,0.0,0.1618466023376861,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-06,3,-0.3174811478339236,-178493453.07420063,3844652464.0,-979374991.0,-0.2547369366075425,,-131159975.15726644,0.0,-0.3174811478339236,0.0,-0.3174811478339236,-0.3819651299723468,0.0,-0.3819651299723468,106917060044.0,122880455194.0,0.1493063421630797,109745138312.0,13135316882.0,0.11968928267835377,,0.0,0.1493063421630797,0.0,0.1493063421630797,0.13915857965950806,0.0,0.13915857965950806,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-07,4,-0.02673648236176792,-14548729.555736719,3844652464.0,109914477.0,0.028588923974065605,,14719979.78835865,0.0,-0.02673648236176792,0.0,-0.02673648236176792,-0.027100403407640528,0.0,-0.027100403407640528,104004950680.0,120429505660.0,0.1579208958094186,109745138312.0,10684367348.0,0.09735617916508403,,0.0,0.1579208958094186,0.0,0.1579208958094186,0.14662606577078208,0.0,0.14662606577078208,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_G,USA,2011-08,5,0.1322198626137578,76286558.40310377,3844652464.0,1033212513.0,0.2687401586163238,,138370010.24386668,0.0,0.1322198626137578,0.0,0.1322198626137578,0.12418018581848145,0.0,0.12418018581848145,106882405507.0,126650327371.0,0.1849501961546454,109745138312.0,16905189059.0,0.15404043695256353,,0.0,0.1849501961546454,0.0,0.1849501961546454,0.16970074514092914,0.0,0.16970074514092914,1752.771728515625,False,0.09506290420108587,0.0017079360019392551,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,THA_C29,THA,2011-03,0,0.19166794220916883,17625988.008211765,167670872.0,-40621472.0,-0.24226910443932087,,-35038240.14592824,0.0,0.19166794220916883,0.0,0.19166794220916883,0.17535395635399809,0.0,0.17535395635399809,1838045384.0,2207952551.0,0.20125029023766478,2144376756.0,63575795.0,0.02964767959833267,,0.0,0.20125029023766478,0.0,0.20125029023766478,0.18336292282422662,0.0,0.18336292282422662,1376.62744140625,False,0.03920696206811019,0.06838116635028763,8.512153089059694,7.51339053261624,4.08098922673743,0.622
2011_japan_earthquake,JPN_C29,2011-03,THA_C29,THA,2011-04,1,0.022777859327262645,1742275.0290536147,167670872.0,-76972708.0,-0.4590702432799419,,-66393168.31222689,0.0,0.022777859327262645,0.0,0.022777859327262645,0.022522316831015132,0.0,0.022522316831015132,1497176493.0,1435265415.0,-0.041351890234359964,2144376756.0,-709111341.0,-0.3306841202302232,,0.0,-0.041351890234359964,0.0,-0.041351890234359964,-0.04223120595779051,0.0,-0.04223120595779051,1376.62744140625,False,0.03920696206811019,0.06838116635028763,8.512153089059694,7.51339053261624,4.08098922673743,0.622
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-03,0,-0.016745835809625867,-7620468.7308075605,582693616.765,-35761124.89099991,-0.06137208965757789,,-29256212.23982192,0.0,-0.016745835809625867,0.0,-0.016745835809625867,-0.016887632519786422,0.0,-0.016887632519786422,4973685605.948001,5397587540.88,0.08522893655060493,4505164840.376,892422700.5039997,0.19808880077061025,,0.0,0.08522893655060493,0.0,0.08522893655060493,0.08179096614809112,0.0,0.08179096614809112,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-04,1,-0.5331769719875231,-222812351.55235067,582693616.765,-344234888.737,-0.5907648184789189,,-281618908.6875103,0.0,-0.5331769719875231,0.0,-0.5331769719875231,-0.7618050459043069,0.0,-0.7618050459043069,4607919081.815,4870502424.465,0.056985233027697264,4505164840.376,365337584.08899975,0.08109305586663255,,0.0,0.056985233027697264,0.0,0.056985233027697264,0.05542073613330345,0.0,0.05542073613330345,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-05,2,-0.26083281085517196,-90909517.45228477,582693616.765,-267786203.028,-0.45956604864610695,,-219076162.02126002,0.0,-0.26083281085517196,0.0,-0.26083281085517196,-0.30223114579090904,0.0,-0.30223114579090904,4741371939.601,4789176565.07,0.010082445772651778,4505164840.376,284011724.6939993,0.0630413613612184,,0.0,0.010082445772651778,0.0,0.010082445772651778,0.010031956997430314,0.0,0.010031956997430314,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-06,3,-0.44471274660902993,-215731309.71713075,582693616.765,-253429517.857,-0.4349275683917574,,-207330943.44373176,0.0,-0.44471274660902993,0.0,-0.44471274660902993,-0.5882697241027124,0.0,-0.5882697241027124,5207503756.669,4823614062.493,-0.07371856308012655,4505164840.376,318449222.1169996,0.07068536521971566,,0.0,-0.07371856308012655,0.0,-0.07371856308012655,-0.07657716293804384,0.0,-0.07657716293804384,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-07,4,-0.058424881953123245,-19714509.57840144,582693616.765,-194332106.61,-0.3335064964138333,,-158983291.86576355,0.0,-0.058424881953123245,0.0,-0.058424881953123245,-0.06020114841864199,0.0,-0.06020114841864199,3292208465.571,3480320017.4119997,0.05713840839916969,4505164840.376,-1024844822.9640007,-0.2274822030437553,,0.0,0.05713840839916969,0.0,0.05713840839916969,0.055565642858482533,0.0,0.055565642858482533,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-08,5,0.009472448333075496,3137699.7434022324,582693616.765,-173963461.06999993,-0.29855048359000524,,-142319682.4638703,0.0,0.009472448333075496,0.0,0.009472448333075496,0.009427865985909278,0.0,0.009427865985909278,4913247933.936,4842499802.646,-0.014399462889169462,4505164840.376,337334962.2699995,0.07487738500637095,,0.0,-0.014399462889169462,0.0,-0.014399462889169462,-0.014504141241825863,0.0,-0.014504141241825863,1158.798583984375,False,0.07959242700909253,0.02397455656359861,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-03,0,0.1918588930262852,51265533.18549555,3844652464.0,1026176556.0,0.26691009541402333,,67094603.263461985,0.0,0.1918588930262852,0.0,0.1918588930262852,0.17551418326284818,0.0,0.17551418326284818,15331014142.0,17770892186.0,0.1591465523024889,14067535652.0,3703356534.0,0.2632555285881567,,0.0,0.1591465523024889,0.0,0.1591465523024889,0.14768400355288946,0.0,0.14768400355288946,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-04,1,-0.3642335597660213,-82328776.52001357,3844652464.0,-1646773351.0,-0.4283282732106004,,-107671144.89622664,0.0,-0.3642335597660213,0.0,-0.3642335597660213,-0.4529240152591143,0.0,-0.4529240152591143,14454918121.0,17342792113.0,0.1997848737589539,14067535652.0,3275256461.0,0.2328237540691324,,0.0,0.1997848737589539,0.0,0.1997848737589539,0.18214226884377283,0.0,0.18214226884377283,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-05,2,-0.4127756698933908,-93656501.84280603,3844652464.0,-1806848597.0,-0.469964090101435,,-118137360.53901616,0.0,-0.4127756698933908,0.0,-0.4127756698933908,-0.5323483682323804,0.0,-0.5323483682323804,14941503925.0,17305269863.0,0.15820133969546174,14067535652.0,3237734211.0,0.23015646031362197,,0.0,0.15820133969546174,0.0,0.15820133969546174,0.14686823250450942,0.0,0.14686823250450942,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-06,3,-0.3174811478339236,-87143595.76996118,3844652464.0,-979374991.0,-0.2547369366075425,,-64034571.90976954,0.0,-0.3174811478339236,0.0,-0.3174811478339236,-0.3819651299723468,0.0,-0.3819651299723468,14951555522.0,16974528175.0,0.13530181859829635,14067535652.0,2906992523.0,0.2066454704585525,,0.0,0.13530181859829635,0.0,0.13530181859829635,0.12689853504494408,0.0,0.12689853504494408,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-07,4,-0.02673648236176792,-7102941.791621705,3844652464.0,109914477.0,0.028588923974065605,,7186549.121695114,0.0,-0.02673648236176792,0.0,-0.02673648236176792,-0.027100403407640528,0.0,-0.027100403407640528,14569226853.0,16662575525.0,0.14368289361689437,14067535652.0,2595039873.0,0.18447011169515393,,0.0,0.14368289361689437,0.0,0.14368289361689437,0.13425366363016167,0.0,0.13425366363016167,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C28,USA,2011-08,5,0.1322198626137578,37244419.297541685,3844652464.0,1033212513.0,0.2687401586163238,,67554635.93594274,0.0,0.1322198626137578,0.0,0.1322198626137578,0.12418018581848145,0.0,0.12418018581848145,14614899143.0,17203476720.0,0.17711908591855274,14067535652.0,3135941068.0,0.22292042796807549,,0.0,0.17711908591855274,0.0,0.17711908591855274,0.16307000065063804,0.0,0.16307000065063804,855.7335205078125,False,0.06757033331234609,0.003976941058598867,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,GBR_C29,GBR,2011-03,0,0.7328257953117542,95071865.31944367,381214865.09,102533993.71600008,0.2689664100370092,,47649032.98857695,0.0,0.7328257953117542,0.0,0.7328257953117542,0.549753482129983,0.0,0.549753482129983,3570126115.9040003,5241120422.405001,0.4680490974974658,4821297266.127,419823156.27800083,0.08707680383608649,,0.0,0.4680490974974658,0.0,0.4680490974974658,0.38393437470550396,0.0,0.38393437470550396,738.4232788085938,False,0.03949275908879588,0.014745979001412939,10.591102509850886,2.26054460931586,1.3283713684016,7.924
