shock_event,shock_node,shock_date,target_node,target_country,observation_date,months_after_shock,shock_yoy_dev,shock_value,shock_expected,shock_dev_abs,shock_dev_pct,shock_dev_z,shock_dev_abs_weighted,shock_resid_std,shock_yoy_actual,shock_yoy_expected,shock_logyoy_actual,shock_logyoy_expected,shock_logyoy_dev,export_baseline,export_observed,yoy_change,prop_expected,prop_dev_abs,prop_dev_pct,prop_dev_z,prop_resid_std,prop_yoy_actual,prop_yoy_expected,prop_yoy_dev,prop_logyoy_actual,prop_logyoy_expected,prop_logyoy_dev,icio_edge_value,supplier_hhi,shocked_supplier_share,target_log_gdp_per_capita,target_gdp_growth,target_inflation,target_unemployment_rate
2010_russia_wheat_ban,RUS_A01,2010-08,TUR_C10T12,TUR,2011-04,8,-1.1931861599722804,-25714880.26502982,52030100.90058592,-49067631.90058592,-0.943062401403749,-3.530276645537586,-25714880.26502982,13899089.739216166,-0.9279611248142442,0.2652250351580362,-2.6305490593029894,0.2352499946663577,-2.865799053969347,504203876.0,653892286.0,0.2968807205282174,496031752.90035146,157860533.09964854,0.318246830322093,3.3823721858085056,46671544.2380905,0.2968807205282174,-0.0162079735770387,0.3130886941052562,0.2599619349828863,-0.0163407594970976,0.276302694479984,180.65289306640625,0.2551348290422237,0.0036191389411436,9.113600890667618,-4.88269401706633,5.58017075378858,14.026
2010_russia_wheat_ban,RUS_A01,2010-08,TUR_C10T12,TUR,2011-05,9,-1.073749311110249,-23358382.67600283,47935944.90058593,-44571100.90058593,-0.9298054099699437,-3.2067640210156307,-23358382.67600283,13899089.739216166,-0.9189385307073276,0.1548107804029215,-2.5125472588573494,0.1439365008322184,-2.656483759689568,461598000.0,685105952.0,0.4842047669184008,419357834.05769503,265748117.94230497,0.6337025240972212,5.694007393169078,46671544.2380905,0.4842047669184008,-0.0915085549380737,0.5757133218564746,0.394879117618288,-0.0959698075246784,0.4908489251429664,180.65289306640625,0.2551348290422237,0.0036191389411436,9.113600890667618,-4.88269401706633,5.58017075378858,14.026
2010_russia_wheat_ban,RUS_A01,2010-08,TUR_C10T12,TUR,2011-06,10,-0.8671171446039463,-10867618.14173964,24926355.900585927,-20736953.900585927,-0.8319288219782851,-1.491964890483208,-10867618.14173964,13899089.739216166,-0.8248198690485867,0.0422972755553596,-1.7419403178401112,0.0414271941852177,-1.783367512025329,463218094.0,722411867.0,0.5595501910596783,458545918.9003515,263865948.09964848,0.5754406204997548,5.653679397312442,46671544.2380905,0.5595501910596783,-0.0100863398044388,0.5696365308641171,0.4443974398448773,-0.0101375515583619,0.4545349914032393,180.65289306640625,0.2551348290422237,0.0036191389411436,9.113600890667618,-4.88269401706633,5.58017075378858,14.026
2010_russia_wheat_ban,RUS_A01,2010-08,ITA_C10T12,ITA,2010-09,1,-0.6543847775935936,-6726449.752219364,11901978.35498064,-9028264.00698064,-0.7585515397280628,-13.837083093981615,-6726449.752219364,652468.7281026337,-0.7917080268111912,-0.1373232492175977,-1.5688141908171485,-0.1477152110903752,-1.4210989797267732,2175582355.6969995,2185107829.389,0.0043783558305926,2339017666.4394994,-153909837.05049944,-0.0658010579649807,,0.0,0.0043783558305926,0.0751225575600604,-0.0707442017294678,0.0043687987148395,0.0724346620818146,-0.068065863366975,30.31909942626953,0.0891388801710103,0.0002462034968001,10.521388782038953,-5.30515401233991,1.77253535397509,7.749
2010_russia_wheat_ban,RUS_A01,2010-08,ITA_C10T12,ITA,2010-10,2,-0.0333902854738221,-139562.02778563602,3853112.9850064544,-187320.6340064546,-0.048615401296399,-0.2870951908318723,-139562.02778563614,652468.7281026337,-0.3465650287974898,-0.3131747433236677,-0.4255121648177908,-0.3756752949298167,-0.049836869887974,2303270717.851,2394699535.501001,0.0396952112235013,2392709192.151999,1990343.3490018845,0.0008318367127648,,0.0,0.0396952112235013,0.0388310733982877,0.0008641378252135,0.0389276040531854,0.0380961131251815,0.0008314909280038,30.31909942626953,0.0891388801710103,0.0002462034968001,10.521388782038953,-5.30515401233991,1.77253535397509,7.749
2010_russia_wheat_ban,RUS_A01,2010-08,JOR_C10T12,JOR,2011-01,5,-2.1685800135059816,-5160754.208390606,8649012.161749512,-8467234.658749511,-0.9789828595913048,,-5160754.208390606,0.0,-0.9534441791449014,1.21513583436108,-3.067097992752858,0.7953135858906446,-3.8624115786435023,36359591.004,39770602.71700001,0.0938132585876654,36259037.60680077,3511565.1101992354,0.0968466165119783,,0.0,0.0938132585876654,-0.0027655260805372,0.0965787846682026,0.0896699910813758,-0.0027693571365468,0.0924393482179226,29.17650032043457,0.1161957112255879,0.0140820920462088,8.142305907646836,5.02371007272669,3.16159648072517,12.9
2010_russia_wheat_ban,RUS_A01,2010-08,JOR_C10T12,JOR,2011-02,6,-2.1582526775913204,-14852306.611034824,25010386.377895307,-24368136.946895305,-0.9743206913601448,,-14852306.611034824,0.0,-0.9431168432302388,1.2151358343610816,-2.8667545278043995,0.7953136777995482,-3.662068205603948,31778282.279,31372510.811000004,-0.0127688294929691,31690398.610562857,-317887.79956285283,-0.0100310445276916,,0.0,-0.0127688294929691,-0.0027655260805338,-0.0100033034124352,-0.0128510512597621,-0.002769357125544,-0.0100816941342181,29.17650032043457,0.1161957112255879,0.0140820920462088,8.142305907646836,5.02371007272669,3.16159648072517,12.9
2010_russia_wheat_ban,RUS_A01,2010-08,JOR_C10T12,JOR,2011-03,7,-2.123695595086804,-1772334.004014345,3033067.5796647477,-2907863.327664748,-0.958720256403308,,-1772334.0040143451,0.0,-0.9085597607257304,1.2151358343610736,-2.392062386174752,0.7953133257556733,-3.187375711930425,35152277.804,35440862.375,0.0082095553696143,35055063.26294276,385799.1120572388,0.0110055174958155,,0.0,0.0082095553696143,-0.0027655260805367,0.0109750814501511,0.0081760400426986,-0.0027693571339248,0.0109453971766235,29.17650032043457,0.1161957112255879,0.0140820920462088,8.142305907646836,5.02371007272669,3.16159648072517,12.9
2010_russia_wheat_ban,RUS_A01,2010-08,JOR_C10T12,JOR,2011-04,8,-2.1637578339464008,-7389644.470163738,12412054.507777382,-12124168.531777382,-0.9768059368560128,,-7389644.470163738,0.0,-0.9486219995853205,1.2151358343610803,-2.968541910513906,0.7953136284851521,-3.7638555389990582,31039702.295,36010686.435,0.1601492209157156,30953861.188771077,5056825.246228926,0.1633665414272568,,0.0,0.1601492209157156,-0.0027655260805369,0.1629147469962525,0.1485486311181958,-0.0027693571234728,0.1513179882416686,29.17650032043457,0.1161957112255879,0.0140820920462088,8.142305907646836,5.02371007272669,3.16159648072517,12.9
2010_russia_wheat_ban,RUS_A01,2010-08,JOR_C10T12,JOR,2011-05,9,-2.212522191937376,-4411791.89404324,7246965.039257411,-7238414.333257411,-0.9988200983510088,,-4411791.894043239,0.0,-0.9973863575762985,1.2151358343610776,-5.946893829000622,0.7953135587096956,-6.742207387710318,31822937.666,41885882.036000006,0.3162167011611682,31734930.50192545,10150951.534074556,0.3198668272948847,,0.0,0.3162167011611682,-0.0027655260805346,0.3189822272417028,0.274761478333442,-0.0027693571256683,0.2775308354591104,29.17650032043457,0.1161957112255879,0.0140820920462088,8.142305907646836,5.02371007272669,3.16159648072517,12.9
2010_russia_wheat_ban,RUS_A01,2010-08,JOR_C10T12,JOR,2011-06,10,-2.213229197054081,-24965984.410456996,40996906.496339954,-40961619.165339954,-0.9991392684469216,,-24965984.410456996,0.0,-0.998093362693011,1.21513583436107,-6.26238587646022,0.7953136967450938,-7.057699573205314,32078961.666000005,41062610.031,0.2800479784394526,31990246.46087607,9072363.570123931,0.2835978016368018,,0.0,0.2800479784394526,-0.002765526080539,0.2828135045199917,0.2468975535648496,-0.0027693571263682,0.2496669106912179,29.17650032043457,0.1161957112255879,0.0140820920462088,8.142305907646836,5.02371007272669,3.16159648072517,12.9
2010_russia_wheat_ban,RUS_A01,2010-08,JOR_C10T12,JOR,2011-07,11,-2.2057974726191523,-5242876.189115843,8638388.86647832,-8601971.95747832,-0.9957842938581616,,-5242876.189115843,0.0,-0.990661638258078,1.2151358343610743,-4.673597241524744,0.7953135857178655,-5.46891082724261,37270168.390999995,36241852.684,-0.0275908521853717,37167096.76828872,-925244.0842887238,-0.0248941715856092,,0.0,-0.0275908521853717,-0.0027655260805357,-0.0248253261048359,-0.0279786283625824,-0.0027693571384084,-0.025209271224174,29.17650032043457,0.1161957112255879,0.0140820920462088,8.142305907646836,5.02371007272669,3.16159648072517,12.9
2010_russia_wheat_ban,RUS_A01,2010-08,GBR_C10T12,GBR,2011-01,5,-0.2532178085759311,-885196.4924091,1573762.1558811031,-1126294.483881103,-0.7156700773825152,,-885196.4924090997,0.0,-0.899398616495067,-0.6461808079191359,-2.2965872589048963,-1.0389688425667298,-1.2576184163381663,990435271.604,1211424587.145,0.2231234305530233,1158787570.5270624,52637016.617937565,0.0454242157550897,,0.0,0.2231234305530233,0.1699780932179621,0.0531453373350612,0.2014077758379961,0.1569850247423581,0.044422751095638,23.039899826049805,0.1015812041149099,0.000323353668291,10.571582827058831,-4.58740819226323,2.00745060148992,7.627
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-04,1,-0.5491093400867225,-1114634889.7800684,4096179924.357169,-1898300811.3571692,-0.4634319894175736,,-1114634889.7800684,0.0,-0.3642335597660213,0.1848757803207012,-0.4529240152591143,0.1696379423136669,-0.6225619575727812,10650365373.0,12523754614.0,0.1758990584256644,11828547007.031157,695207606.9688454,0.0587737113066886,,0.0,0.1758990584256644,0.1106235882778248,0.0652754701478395,0.162033011106331,0.1049216488105528,0.0571113622957781,7684.94287109375,0.0893258770917755,0.0215174895371092,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-05,2,-0.5976514502140914,-1217794247.4291658,4111792245.756934,-2073988378.7569344,-0.5044000899843948,,-1217794247.4291658,0.0,-0.4127756698933908,0.1848757803207005,-0.5323483682323804,0.169637942313841,-0.7019863105462214,10776034810.0,12715418495.0,0.1799719209518774,11968118448.088943,747300046.9110546,0.0624408966332032,,0.0,0.1799719209518774,0.1106235882778245,0.0693483326740529,0.1654906423768025,0.104921648810663,0.0605689935661395,7684.94287109375,0.0893258770917755,0.0215174895371092,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-06,3,-0.5023569281546264,-1238317554.0239182,4974218471.594842,-2108940998.594842,-0.4239743410221928,,-1238317554.0239182,0.0,-0.3174811478339236,0.1848757803207027,-0.3819651299723468,0.1696379423216392,-0.551603072293986,10799940009.0,12380200654.0,0.1463212428664519,11994668125.980822,385532528.0191784,0.0321419920893103,,0.0,0.1463212428664519,0.1106235882778246,0.0356976545886272,0.1365578956367557,0.1049216488106843,0.0316362468260713,7684.94287109375,0.0893258770917755,0.0215174895371092,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-07,4,-0.2116122626824724,-504866922.371588,4814390455.545184,-859823514.5451841,-0.1785944705741191,,-504866922.37158793,0.0,-0.0267364823617679,0.1848757803207045,-0.0271004034076405,0.1696379423204028,-0.1967383457280433,8778806945.0,11261143485.0,0.2827646803890389,9749950070.054205,1511193414.945795,0.1549949901371539,,0.0,0.2827646803890389,0.1106235882778266,0.1721410921112122,0.2490176552155567,0.1049216488085598,0.1440960064069969,7684.94287109375,0.0893258770917755,0.0215174895371092,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-08,5,-0.0526559177069441,-133202933.99842288,5104718846.372646,-226853869.37264633,-0.0444400320957629,,-133202933.99842292,0.0,0.1322198626137578,0.1848757803207019,0.1241801858184814,0.1696379423225877,-0.0454577565041063,10707354999.0,12822762722.0,0.197565852929838,11891841029.953924,930921692.0460758,0.07828238619245,,0.0,0.197565852929838,0.1106235882778284,0.0869422646520095,0.1802910407837359,0.1049216488106061,0.0753693919731297,7684.94287109375,0.0893258770917755,0.0215174895371092,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-09,6,-0.0427862572647401,-86512862.35640074,4080201449.089144,-147337427.08914375,-0.0361103315430749,,-86512862.35640073,0.0,0.1420895230559623,0.1848757803207025,0.1328594995928078,0.1696379423134963,-0.0367784427206885,10742598658.0,12820410489.0,0.1934179891801744,11930983468.976486,889427020.0235138,0.0745476701343392,,0.0,0.1934179891801744,0.110623588277823,0.0827944009023513,0.1768214498670204,0.104921648810631,0.0718998010563893,7684.94287109375,0.0893258770917755,0.0215174895371092,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-10,7,-0.090360834054694,-234932379.20723364,5246478151.344848,-400106196.3448477,-0.0762618626825477,,-234932379.2072336,0.0,0.0945149462660085,0.1848757803207025,0.0903112936615606,0.1696379423235647,-0.0793266486620041,11783712131.0,13782914277.0,0.1696580944760691,12560472080.672724,1222442196.3272762,0.0973245423003084,,0.0,0.1696580944760691,0.0659181029744661,0.103739991501603,0.1567114791472121,0.0638364963091149,0.0928749828380972,7684.94287109375,0.0893258770917755,0.0215174895371092,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-11,8,-0.0162414551657454,-41635000.72775464,5172956919.613395,-70907304.61339474,-0.0137073062303202,,-41635000.727754645,0.0,0.1686343251549552,0.1848757803207007,0.1558358235600927,0.1696379423230638,-0.0138021187629711,10984272071.0,12959873841.0,0.179857323018779,12199391662.113916,760482178.8860836,0.062337713219571,,0.0,0.179857323018779,0.110623588277825,0.069233734740954,0.1653935184572148,0.1049216488108371,0.0604718696463777,7684.94287109375,0.0893258770917755,0.0215174895371092,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,USA_C29,USA,2011-12,9,-0.1479010842300526,-397185967.842732,5306263728.893278,-676435352.8932781,-0.1274786530511105,,-397185967.842732,0.0,0.0123016688595496,0.1602027530896023,0.0122266182005432,0.1485947769607989,-0.1363681587602556,10676291469.0,12710260230.0,0.1905126669598608,11857341140.800743,852919089.1992569,0.0719317323395874,,0.0,0.1905126669598608,0.1106235882778279,0.0798890786820328,0.1743840269066687,0.1049216488105742,0.0694623780960945,7684.94287109375,0.0893258770917755,0.0215174895371092,10.792275733004598,2.69519257744442,1.21525703756249,9.633
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-03,0,-0.1096822664119265,-161072551.46668234,2691401752.568059,-240235481.56805897,-0.0892603571127324,,-161072551.46668237,0.0,0.1191080942786758,0.2287903606906023,0.1125320236137348,0.2060302388054253,-0.0934982151916905,4853471294.0,7548074204.0,0.5551908617098745,6376893622.212996,1171180581.7870045,0.1836600469086335,,0.0,0.5551908617098745,0.3138830408034542,0.2413078209064203,0.4415982786750625,0.2729869060085335,0.168611372666529,3854.80810546875,0.1420345497811106,0.0079407038392692,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-04,1,-0.4410572869342967,-544436217.0121909,2262275095.5526586,-812012323.5526586,-0.3589361546475803,,-544436217.0121909,0.0,-0.212266926243698,0.2287903606905985,-0.2385959852508108,0.206030238789296,-0.4446262240401069,5365551767.0,7745080412.0,0.4434825621541711,7049707471.214298,695372940.7857018,0.0986385525392481,,0.0,0.4434825621541711,0.3138830408034526,0.1295995213507185,0.3670586397371949,0.2729869060132301,0.0940717337239647,3854.80810546875,0.1420345497811106,0.0079407038392692,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-05,2,-0.3499822731156257,-343732483.9874269,1799981069.203618,-512667975.2036181,-0.284818537247418,,-343732483.9874269,0.0,-0.1211919124250194,0.2287903606906061,-0.1291887354442593,0.2060302387633292,-0.3352189742075886,5820057537.0,7493523252.0,0.2875342218459583,7646874894.364613,-153351642.36461258,-0.0200541586573654,,0.0,0.2875342218459583,0.3138830408034525,-0.0263488189574941,0.2527289332386715,0.2729869060167083,-0.0202579727780367,3854.80810546875,0.1420345497811106,0.0079407038392692,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-06,3,-0.252187070088338,-290733705.8195907,2112836917.0441637,-433621689.04416347,-0.2052319729677932,,-290733705.8195907,0.0,-0.0233967093977387,0.2287903606905992,-0.0236747578989913,0.2060302387821444,-0.2297049966811357,6223336828.0,7594672813.0,0.2203538106486689,8176736715.516749,-582063902.5167494,-0.0711853545941113,,0.0,0.2203538106486689,0.313883040803452,-0.093529230154783,0.1991408254001676,0.2729869060193692,-0.0738460806192016,3854.80810546875,0.1420345497811106,0.0079407038392692,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,CHN_C29,CHN,2011-07,4,-0.2097744674354774,-259149119.63401708,2264073487.9986825,-386514107.9986825,-0.1707162378109643,,-259149119.63401708,0.0,0.0190158932551245,0.228790360690602,0.0188373510225901,0.2060302387893777,-0.1871928877667876,6357078274.0,7964007947.0,0.2527780221886253,8352457333.268702,-388449386.2687015,-0.0465071979142554,,0.0,0.2527780221886253,0.3138830408034553,-0.06110501861483,0.2253635031158971,0.2729869060201793,-0.0476234029042821,3854.80810546875,0.1420345497811106,0.0079407038392692,8.440365173125944,10.5962719761682,6.92845731295996,4.53
2011_japan_earthquake,JPN_C29,2011-03,THA_C29,THA,2011-03,0,-0.6259451585522667,-57562583.138708554,193784397.233828,-66734997.23382798,-0.3443775566373533,,-57562583.138708554,0.0,0.1916679422091688,0.8176131007614356,0.175353956353998,0.5975241530247928,-0.4221701966707947,1838045384.0,2207952551.0,0.2012502902376647,2172236241.398057,35716309.601943016,0.0164421847501061,,0.0,0.2012502902376647,0.1818186103059014,0.0194316799317633,0.1833629228242266,0.1670544471459294,0.0163084756782971,1376.62744140625,0.0392069620681101,0.0683811663502876,8.512153089059694,7.51339053261624,4.08098922673743,0.622
2011_japan_earthquake,JPN_C29,2011-03,THA_C29,THA,2011-04,1,-0.9575152139934044,-73240194.49373433,175608949.9730084,-84910785.9730084,-0.4835219730318952,,-73240194.49373433,0.0,0.0227778593272626,0.9802930733206672,0.0225223168310151,0.683244844999404,-0.6607225281683888,1497176493.0,1435265415.0,-0.0413518902343599,1769391042.339913,-334125627.33991265,-0.1888365089144182,,0.0,-0.0413518902343599,0.1818186103058944,-0.2231705005402544,-0.0422312059577905,0.1670544471268691,-0.2092856530846596,1376.62744140625,0.0392069620681101,0.0683811663502876,8.512153089059694,7.51339053261624,4.08098922673743,0.622
2011_japan_earthquake,JPN_C29,2011-03,THA_C29,THA,2011-05,2,-0.7107611016318247,-71430832.53786418,211776065.95829836,-82813107.95829836,-0.3910409213787426,,-71430832.53786418,0.0,0.1068519991296099,0.8176131007614347,0.1015199485033768,0.5975241533832367,-0.4960042048798598,1789622784.0,1319842250.0,-0.2625025442233082,2115009511.5586488,-795167261.5586488,-0.3759639175204716,,0.0,-0.2625025442233082,0.181818610305896,-0.4443211545292043,-0.304492640369542,0.1670544471436628,-0.4715470875132048,1376.62744140625,0.0392069620681101,0.0683811663502876,8.512153089059694,7.51339053261624,4.08098922673743,0.622
2011_japan_earthquake,JPN_C29,2011-03,THA_C29,THA,2011-06,3,-1.0894134033831686,-164182915.55700856,317577748.683063,-190344939.68306297,-0.5993648499379718,,-164182915.55700853,0.0,-0.2718003026217346,0.8176131007614339,-0.3171799566796736,0.5975241546694505,-0.914704111349124,1972519077.0,1989591341.0,0.0086550564702092,2331159754.382019,-341568413.38201904,-0.1465229539674201,,0.0,0.0086550564702092,0.1818186103059012,-0.173163553835692,0.008617816188142,0.1670544471516386,-0.1584366309634965,1376.62744140625,0.0392069620681101,0.0683811663502876,8.512153089059694,7.51339053261624,4.08098922673743,0.622
2011_japan_earthquake,JPN_C29,2011-03,THA_C29,THA,2011-07,4,-0.5754527375932956,-82916903.01349267,303632481.1429303,-96129447.14293031,-0.3165980358263412,,-82916903.01349267,0.0,0.2421603631681383,0.8176131007614339,0.2168520908919582,0.5975241545512091,-0.3806720636592509,1777607747.0,2104023981.0,0.1836266941066611,2100809917.2285364,3214063.7714636326,0.0015299165074885,,0.0,0.1836266941066611,0.1818186103058969,0.0018080838007641,0.1685831945198757,0.1670544471430801,0.0015287473767955,1376.62744140625,0.0392069620681101,0.0683811663502876,8.512153089059694,7.51339053261624,4.08098922673743,0.622
2011_japan_earthquake,JPN_C29,2011-03,THA_C29,THA,2011-08,5,-0.7133765974758125,-109525500.3219644,323527501.5957384,-126978039.5957384,-0.3924798941958355,,-109525500.32196438,0.0,0.1042365032856224,0.8176131007614349,0.099154148372488,0.5975241547167975,-0.4983700063443095,2074005082.0,2113336428.0,0.0189639583535022,2451097803.776604,-337761375.7766042,-0.1378000401518813,,0.0,0.0189639583535022,0.1818186103058952,-0.1628546519523929,0.0187863839824444,0.1670544471554471,-0.1482680631730026,1376.62744140625,0.0392069620681101,0.0683811663502876,8.512153089059694,7.51339053261624,4.08098922673743,0.622
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-03,0,-0.02817831254735,-12823005.796496022,562606602.657977,-15674110.783976912,-0.0278598059637519,,-12823005.796496022,0.0,-0.0167458358096258,0.0114324767377241,-0.0168876325197864,0.0113676198039058,-0.0282552523236923,4973685605.948001,5397587540.88,0.0852289365506049,5342651250.563087,54936290.31691265,0.010282589624603,,0.0,0.0852289365506049,0.0741835479455803,0.0110453886050245,0.0817909661480911,0.0715608827236984,0.0102300834243926,1158.798583984375,0.0795924270090925,0.0239745565635986,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-04,1,-0.5446094487252483,-227589934.1559364,516651680.4364705,-278192952.4084704,-0.5384535905766363,,-227589934.1559364,0.0,-0.5331769719875231,0.0114324767377252,-0.7618050459043069,0.0113676198020975,-0.7731726657064044,4607919081.815,4870502424.465,0.0569852330276972,4949750867.950157,-79248443.48515701,-0.0160105923710815,,0.0,0.0569852330276972,0.074183547945576,-0.0171983149178787,0.0554207361333034,0.0715608827225935,-0.01614014658929,1158.798583984375,0.0795924270090925,0.0239745565635986,10.76978239226268,3.09080634469335,2.84863779561802,8.178
2011_japan_earthquake,JPN_C29,2011-03,CAN_C29,CAN,2011-05,2,-0.2722652875928961,-94894142.46975642,430900600.1572922,-115993186.4202922,-0.269187804282359,,-94894142.46975642,0.0,-0.2608328108551719,0.0114324767377241,-0.302231145790909,0.0113676197976957,-0.3135987655886048,4741371939.601,4789176565.07,0.0100824457726517,5093103732.210221,-303927167.1402216,-0.0596742542701615,,0.0,0.0100824457726517,0.0741835479455806,-0.0641011021729288,0.0100319569974303,0.0715608827230198,-0.0615289257255895,1158.798583984375,0.0795924270090925,0.0239745565635986,10.76978239226268,3.09080634469335,2.84863779561802,8.178
